# Exported on: 27.06.2024 22:08:17
Paper Plane|Aperetif||Coupette||2 cl|Whisky|2 cl|Amaro|2 cl|Bitterlikör|2 cl|Zitronensaft|||||||||||||1|0|0|2|2||3|auf Eis shaken; auf ein gekühltes Glas ohne Eis abseihen|normal|||||Der Paper Plane ist neben dem Penicillin Cocktail wohl der zweite große, moderne Klassiker aus der Hand von Sam Ross. Ja, das Thema der Modern Classics bleibt hängen. Denn welcher Barmann oder Barfrau will sich nicht mit einer Eigenkreation verewigen, und welcher Gast von Welt will nicht zeitgenössisch und trotzdem stilsicher trinken? Klassischen Klassikern, wenn man sie denn so nennen darf, haftet etwas Solides an, das vielen in der Cocktailschale ausgetragenen Materialschlachten abgeht. Muss man Sherry mit Austernblättern infundieren, Kondensmilch mit Earl Grey mischen und Erdnussbutter in seinen Whisky machen? Natürlich haben solche Kreationen ihren Reiz und ihre Berechtigung; heute aber geht es um weniger.<br><br>Bei einem Cocktail-Klassiker geht es um dreierlei: Mit wenigen Zutaten einen guten Drink zu zaubern, und dies gleichzeitig mit Zutaten zu tun, die man leicht findet, wobei man das Rezept so auslegt, dass sich damit spielen lässt. Ein Manhattan trägt in sich Dutzend weitere Ideen: Durch Scotch wird er zum Rob Roy, mit Bénédictine zum Bobby Burns, mit Fernet zum Toronto, mit Gin dann zum Hanky Panky. Solch flexible Rezepte lassen sich einen ganzen Abend lang durchexerzieren, ohne langweilig zu werden. Interessant für solche Rezepte sind Amari, welche sich massiv im Aromenprofil unterscheiden können, sich in Cocktails aber trotzdem austauschen lassen, ohne die Balance zu zerstören. Tatsächlich bietet es sich – um mit einem Amaro auf Tuchfühlung zu gehen – an, ihn in einem Negroni zu verarbeiten.<br><br>Ein solcher moderner Klassiker, der viel Raum zum Spielen lässt, bedient sich gleich zweier Amari: der Paper Plane. Eine kleine Internet-Sensation, die sich der amerikanische Barmann Sam Ross 2007 in New York hat einfallen lassen, aber in Europa zumindest zu Beginn wenig Beachtung gefunden hat. Obwohl sie eine wichtige, nützliche Position einnimmt im Repertoire des Bartenders: Wie viele frische, leichte Aperitif-Cocktails mit Bourbon fallen Ihnen denn ein?<br><br>Man liest auf verschiedenen Blogs, wie ein Kollege von Sam Ross dessen Entwicklung mit folgendem Kompliment bedachte: “Congratulations! You just invented grapefruit juice”. (Ein Zusatz, der bereits auch für den Jasmine Cocktail Anwendung findet, Anm.) Das ist bemerkenswert für ein Rezept, das lediglich Bourbon, Aperol, einen weiteren Amaro und Zitronensaft mischt. Die Grapefruit-Note ist aber markant, und stammt wohl aus der Mischung von Aperol und Zitronensaft. Grapefruit und Bourbon verstehen sich nicht immer gut, im Paper Plane aber schon.<br><br>Und damit geht es schon los mit dem Spiel. Der Zitronensaft lässt sich gut durch Grapefruit-Saft ersetzen – was sich dann als Drink Esprit d’Escalier nennt. Oder man aromatisiert das Papierflugzeug mit einer Grapefruit-Zeste. (Viele Barkräfte mögen es ja, die im Bastelunterricht verlebte Zeit genau an dieser Stelle nachzuholen, indem sie Zesten kunstvoll zurecht schnipseln: Hier würde sich die Motivwahl einfach gestalten.) Es muss auch nicht Aperol sein, Campari macht hier ebenso eine gute Figur. Beim Bourbon empfiehlt sich jedoch ein leichteres Kaliber wie beispielsweise Bulleit, das sich bei der Zitrus-Party einfügen kann.<br><br>Der Name stammt laut Sam Ross von einem Track von M.I.A., der diesen Sommer bei ihm auf Wiederholung lief. Die Hollebar empfiehlt Song und Drink im gleichen Atemzug zu genießen.  
Alexander|unsortiert||Coupette||4,5 cl|Gin|2 cl|Creme de Cacao weiß|2 cl|Sahne|1|Eiweiß|||||||||||||1|3|0|0|2||0|erst ohne, anschließend mit Eis shaken; abseihen; mit Muskatnuss und optional Schokolade und Zimt garnieren|normal|bekanntester Twist: Brandy Alexander||||Kaltes Wetter, Weihnachten vor der Tür – Zeit für große Dessert-Klassiker. Ob’s die wirklich gibt? Natürlich. Klar, der klassische “Classic Cocktail” von 1900 besteht aus Schnaps mit Schnaps und einem Hauch von Zucker – aber warum sollte sich diese Formel nicht auch ein wenig zugunsten des Zuckers drehen lassen? Genau das passiert beim Alexander, einem Mix aus Crème de Cacao, Sahne und Gin, der irgendwann in den 1910er-Jahren erfunden wird. Eine der ersten schriftlichen Erwähnungen ist Hugo Ensslins Buch Recipes for Mixed Drinks. Damals landen alle Zutaten zu gleichen Teilen im Glas – und ja, das ergibt einen guten Drink. Uns aber fehlt das festlich-warme, das so einer ehrwürdigen Dessert-Schönheit für unseren persönlichen Geschmack anhaften sollte.<br><br>Auftritt Weinbrand: der Brandy Alexander ist ein Twist auf den klassischen Alexander, entsteht wohl in den 1920ern in Europa und landet dort dann in Harry Craddocks Savoy Cocktail Book. Wieder landen alle Zutaten zu gleichen Teilen im Glas, es wird eifrig geschüttelt und im Glas landet eine cremige, eierschalenfarbene Flüssigkeit. Der Unterschied zur Ur-Version mit Gin? Wärme, Tiefe, irgendwie ein wenig Romantik und eine ausgeprägtere Süße durch die Aromen der Fasslagerung. Für uns ist der Brandy Alexander die deutlich bessere Version dieses Drinks – zumindest aber mal die deutlich weihnachtlichere.<br>
Nelsons Blood No. 2|unsortiert||Longdrinkglas||4,5 cl|Navy Rum|4,5 cl|Preiselbeersaft|2 cl|Orangensaft|2 cl|Limettensaft|1 cl|Zuckersirup|2 Spritzer|Angostura|||||||||1|3|2|2|1||0|alles auf Eis shaken; abseihen in ein mit Eis gefülltes Glas|normal|||||
Juliet & Rom|unsortiert||Coupette||6 cl|Gin|2 cl|Limettensaft|1,5 cl|Zuckersirup|8 Blätter|Minze|2 Spritzer|Salzlösung||Gurke|||||||||1|1|1|2|1||0|Gurke mit einer Prise Salz zermatschen; Rest hinzufügen und mit Eis shaken; in ein vorgekühltes Glas abseihen|normal|||Riechst du es?|Dem Cocktail wohnt in der Zubereitung ein besonderer Gedanke inne. Um diesen Cocktail zuzubereiten bedarf es mehr Zutaten als  jener hier genannten. |Als Toby Maloney 2007 The Violet Hour eröffnete, eine der ersten ernstzunehmenden Craft-Cocktailbars im pragmatischen Chicago, wollte er einen Gin-Cocktail kreieren, der auch Gin-Hassern schmecken würde. Das Ergebnis war der Juliet & Romeo, eine Mischung aus Gin, Limettensaft, Gurke, Zucker, Minze, Salz und Rosenwasser. „Ich wollte, dass er wie ein Spaziergang durch einen englischen Garten schmeckt“, sagt Maloney. Sein Plan ging auf. Der Drink gehört seit den letzten 12 Jahren zu den zwei meistverkauften Cocktails; im Jahr 2019 verkaufte die Bar durchschnittlich 20 Stück pro Tag. Zum Vergleich: Nur der Old-Fashioned verkauft sich besser. „Es ist so nah an einem Hausdrink, wie wir ihn haben“, sagt Maloney. Er hat es auch in andere Bars der Stadt geschafft. Der Tag, an dem Maloney ihn auf den meisten Menüs sieht? Natürlich der Valentinstag.
Touchdown|Longdrink||Longdrinkglas||6 cl|Wodka|2 cl|Brandy|6 cl|Maracujasaft|1 cl|Grenadine|2 cl|Zitronensaft|||||||||||1|3|2|1|1||0|alles auf Eis shaken; abseihen in ein mit Eis gefülltes Glas; mit Orangenscheibe garnieren|normal|||||Irgendetwas schwer belegbares, das aus den 50ern in den USA kommen soll, aber auf keiner nennenswerter Seite aus den USA gelistet ist. Es besteht der Verdacht, dass es eine deutsche Erfindung ist. Wann dieser Cocktail am häufigsten getrunken ist klar, oder? Im Februar. 
Violet Fizz|Fizz und Collins||Longdrinkglas||5 cl|Gin|2 cl|Crème de Violette|3 cl|Zitronensaft|1 cl|Zuckersirup||Soda|||||||||||1|1|0|3|2||0|alles außer Soda auf Eis shaken; in ein mit Eis gefülltes Glas abseihen; mit reichlich Soda toppen; nicht garnieren oder mit irgendwelchen Blümchen von draußen|normal|||Die Crème de Violette|Veilchen-Likör ist der Grund dafür, dass es diesen Cocktail jahrzehntelang nicht auf den Barkarten zu finden gab. Genauer gesagt ist seinFehlen schuld. Crème de Violette war eine nahezu vergessene Cocktail-Zutat, die erst Anfang der 2010er nach gefühlten Ewigkeiten wiederbelebt wurde.|In Wahrheit ist der Violet Fizz nur das simplifizierte (und trotzdem leckere) Überbleibsel eines Cocktail-Monsters namens Fizz á la Violett, das seinerseits ein Twist auf den Ramos Gin Fizz ist. Wer diese Fizz-Variante nicht kennt: Stellt euch vor, ein Blumenbeet, ein Gin Fizz und irgendjemand, der gern 12 Minuten am Stück dieselbe Handbewegung macht, haben ein sehr, sehr intensives Meeting. Okay, das kam falsch rüber. Der Ramos Gin Fizz ist blumig, cremig und sehr aufwendig? Besser!<br><br>Der Fizz á la Violett ist im Prinzip ein nicht ganz so aufwendiger Ramos Gin Fizz mit Crème de Violette, der zum ersten Mal 1939 im Cocktailbuch “The Gentlemen’s Companion” von Charles Baker erwähnt wurde. Leider wissen wir nicht, wie aus diesem Fizz, der deutlich erfrischendere, leichtere und simplere Violet Fizz wurde. Wahrscheinlich wurde den Bartendern ähnlich wie beim Ramos irgendwann das aufwendige Geshake zu viel. 
Oaxaca Old Fashioned|Shortdrink||Tumbler||4,5 cl|Tequila|1,5 cl|Mezcal|1 BL|Agavendicksaft|2 Spritzer|Angostura Bitter|||||||||||||1|0|0|0|3||0|alles auf Eis rühren; auf ein mit Eis gefülltes Glas abseihen; mit Orangen- und optional mit Limettenzeste abspritzen; mit Orangenzeste garnieren|normal|||Ist das dein Ernst?| Sorry. Der Old Fashioned ist leider auch ungefähr 150 Jahre, nachdem die Idee das erste Mal gedacht wurde, eine ziemlich geile Blaupause für einen ziemlich geilen Drink, die uns dazu bringt, jede uns neue gereifte Spirituose erstmal nach diesem Muster zu vermixen. Viel wichtiger aber bringt sie echte Bartender auch heute noch auf irre gute Ideen.<br><br>Einer dieser Bartender ist ein begnadeter Mann namens Phil Ward, bekannt unter anderem aus dem New Yorker Death & Co. wo er mehr als eine gute Idee hatte, die er  in herausragenden Cocktail-Büchern verewigt hat. Dass er für seine brillanten Kreationen gar nicht mal viel Hickhack machen muss, bewies er etwa mit seinem Meisterstück Final Ward, einem Last Word-Twist, der schlicht Gin durch Rye Whiskey ersetzt. Geiles Zeug, müsst ihr getrunken haben. Genauso übrigens wie diesen sogar noch simpleren Ansatz für einen Agaven-Old Fashioned. <br><br>Ward schafft es mit diesem Cocktail, die Agave in eine Kategorie einzuschleusen, in der sie eigentlich gar nicht so viel zu melden hat. Der Old Fashioned ist traditionell das Revier der jahrelang gereiften, warmen, holzigen Spirituosen. Wo Old Fashioneds gereicht werden, da zündet man sich die Zigarren an frisch gefällten Eichen an. Mezcal hat da wenig zu melden – nur ganz wenige dieser meist recht rauchigen Brände sind gereift, sogenannte Reposado Mezcals haben Seltenheitswert. Bei Reposado Tequilas, die mindestens zwei Monate in Eichenfässern reifen müssen, ist das anders, die gibt es allerorten. Freilich: So derbe holzig wie ein Bourbon oder Scotch werden die selten, gereifter Tequila wird eher vanillig-kräutrig. Kombiniert man aber jetzt beides, erhält man eine einzigartige Kombination aus ganz viel Agave und feinen Reifungs- und Raucharomen. Das Endergebnis ist nicht annähernd so wohlig-warm wie ein Bourbon-Old Fashioned, klar. Aber es ist pure Shortdrink-Magie, die wuchtige Agave mitbringt, gleichzeitig aber die perfekte Balance aus süß, bitter und kräftig ausspielt.<br><br>Auf Wunsch gehört zu einem Drink aus Oaxaca auch Musik aus Oaxaca. Wir beraten gerne.|
Enzoni|Sours|Aperetif|Tumbler||3 cl|Gin|3 cl|Bitterlikör|2 cl|Zitronensaft|1,5 cl|Zuckersirup|5|Trauben|||||||||||1|1|1|3|2||3|Trauben im Shaker und kräftig mit dem Stößel zerdrücken; mit Rest auf Eis shaken; doppelt abseihen; mit Trauben garnieren; als Bitterlikör wird Campari empfohlen|normal|||||Erfunden hat den Enzoni der Bartender Vincenco Errico 2001 in der Londoner Bar Match. Laut eigener Aussage war Campari da noch eine eher ungewöhnliche Zutat in Cocktails. Mag man heute zwar kaum glauben, aber überlegt einfach mal, seit wann ihr bewusst von einem Cocktail namens Negroni oder einem Event namens Negroni Week wisst. Falls die Antwort “Seit 23 Jahren” ist, verneigen wir uns in Demut. Jedenfalls hat Kollege Vincenco das Ding damals so konzipiert und auch wenn man im Detail zwar ein wenig optimieren kann, betrifft das fast immer die frischen Zutaten. Mal sind die Trauben etwas sehr säuerlich, da tut’s auch ein Spritzer weniger Zitrone oder ein Löffelchen mehr Zucker.
Frozoni|unsortiert|||||||||||||||||||||||||||||||||||||
French Martini|Aperetif||Martiniglas||3 cl|Wodka|3 cl|Himbeerlikör|6 cl|Ananassaft|||||||||||||||1|3|3|0|1||0|alles auf Eis shaken; auf ein Glas ohne Eis abseihen; mit Ananasstücken nach Möglichkeit garnieren|normal|||||Das Rezept des French Martini beruht auf der klassischen Kombination aus Spirituose, Modifikator und Saft. Die Liköre gewannen während der Prohobition an Bedeutung, als sie die qualitativen Mängel selbstgebrannter Spirituosen verdeckten. Ein gutes Zusammenspiel, das auch bis heute noch funktioniert. <br><br>Obwohl dieses Getränk in einem Martiniglas serviert wird, ist es im eigentlichen Sinne keiner: Der Wermut fehlt. Nichtsdestotrotz wurde gerade in New York in den späten 1980er-Jahren, als der Cocktail an Bedeutung gewann, nahezu alles als Martini bezeichnet, was in einem Martiniglas daherkam.<br><br>1996 brachte Dale DeGroff den French Martini auf die Karte der Wodkabar Pravada und erlangte damit weitere Bekanntheit. 1997 erschien er im Menü der London's Met Bar. Schließlich servierte Dick Bradsell, der einflussreichts Barkeeper Europas, diesen Cocktail im London Quo Vadis im Jahr 1997. Zu diesem Cocktail sagte er Folgendes: "My favorite Martini of the moment has to be the French Martini, a drink that looks set to be the hit cocktail of 1998. The French Martini resembles a Sex on the Beach, but without the sex - i. e. no peach schnapps or melon liquer."  
Vieux Carré|Shortdrink||Tumbler||3 cl|Whisky|3 cl|Brandy|3 cl|roter Wermut|0,5 cl|Kräuterlikör|2 Spritzer|Angostura Bitter|2 Spritzer|Peychaud's Bitters|||||||||2|0|0|0|3||2|alles mit Eis rühren; in ein mit Eis gefülltes Glas abseihen; mit Zitronenzeste abspritzen; mit Zitronenzeste garnieren; Rye Whiskey, Cognac und Bénédictine verwenden; Rhittenhouse Rye Whiskey wird empfohlen|normal|||||Anders als bei vielen anderen klassischen Cocktails ist beim Vieux Carré sehr viel über seinen Ursprung bekannt. Weil dieser Drink hier in 1930ern entstanden ist und nicht wie etwa der Old Fashioned irgendwann Mitte des 19. Jahrhunderts, haben wir tatsächlich ein paar feststehende Wahrheiten im Angebot: Erfunden hat ihn der Bartender Walter Bergeron, irgendwann im Jahr 1937 . Damals arbeitete er im Hotel Monteleone in New Orleans, bis heute eine der bekanntesten Adressen der Stadt.<br><br>Nach der – oder besser ihrem ältesten Stadtteil Vieux Carré – ist der Drink dann auch benannt, wohl weil hier auch das besagte Hotel liegt und sich Bergeron hier heimisch fühlte. Wer mehr über den Stadtteil und seinen französischen Hintergrund erfahren möchte, schaut rüber zu den Jungs von Bar Vademecum, die beschreiben ihn besser als wir es an dieser Stelle könnten. Veröffentlicht wurde der Cocktail zum ersten Mal in “Famous New Orleans Drinks” von Stanley Clisby Arthur. Das ist auch der Grund, warum der Drink nicht – wie es oft geschrieben wird – in der Carousel Bar des Hotels entstanden sein kann. Die Erstausgabe des Buchs stammt aus dem Jahr 1937, die Bar wurde erst 1950 eingerichtet.<br><br>
Picante de la Casa|Shortdrink||Tumbler||6 cl|Tequila|3 cl|Limettensaft|2 cl|Agavendicksaft||Chili||Koriander|||||||||||1|1|0|2|3||0|Koriander und Chili mörsern; andere Zutaten hinzugeben und auf Eis shaken; in ein mit Eis gefülltes Glas abseihen; mit Chilikopf als Garnierung servieren; gereiften Tequila verwenden|normal||||Eine Erfindung aus dem Soho House in West Hollywood. Dieser Cocktail ist der sich am besten verkaufende Cocktail der Kette und ist inzwischen auch in weiteren Bars zu finden. |
Naked and Famous|unsortiert|||||||||||||||||||||||||||||||||||||
Blood and Sand|Shortdrink||Tumbler||2 cl|Whisky|2 cl|roter Wermut|2 cl|Kirschlikör|2 cl|Orangensaft|||||||||||||1|1|0|0|2||1|alles auf Eis shaken; in ein mit Eis gefülltes Glas abseihen; mit Orangenzeste abspritzen und garnieren; Blended Scotch Whisky wird empfohlen|normal|||||Wann genau der Cocktail entstand, ist nicht überliefert. Als gesichert gilt aber, dass der Name sich auf den gleichnamigen Stummfilm von 1922 bezieht. In dieser populären, zweiten Verfilmung des 1908 erschienenen Romans von Vicente Blasco Ibáñez (span. Originaltitel: Sangre y arena) spielt Rudolph Valentino den Helden, einen Torero. Der Stoff wurde 1941 erneut verfilmt (deutscher Titel: König der Toreros), mit Tyrone Power und Rita Hayworth in den Hauptrollen. Der Kolumnist und Autor Robert Ruark fasste Filme dieses Genres einmal so zusammen:<br><br>„Poor boy makes good as matador, gets spoiled by success, drinks too much and/or takes up with ruinous women, loses his courage, and catches himself on a horn.“<br><br>„Armer Junge wird Matador; vom Erfolg verwöhnt, trinkt er zu viel und/oder lässt sich mit ruinösen Frauen ein, verliert seinen Mut, und wird aufgespießt.“ – Robert Ruark, 1958<br><br>Die Farben von Blut und dem Sand der Stierkampfarena spiegeln sich mit Kirschlikör, rotem italienischen Wermut, Orangensaft und Whisky im Cocktail wider, gemixt ist der Drink orange-braun. Die erste Rezeptur für einen Blood and Sand Cocktail erschien 1930 in Harry Craddocks legendärem Savoy Cocktail Book und verlangte gleiche Teile der vier Zutaten. Auch im 1934 veröffentlichten Buch Boothby’s World Drinks and How to Mix Them ist das Rezept enthalten. Der Drink geriet in den folgenden Jahrzehnten jedoch in Vergessenheit und wird erst in jüngster Zeit wieder in Barbüchern aufgeführt. 2004 veröffentlichte Ted Haigh den Blood and Sand in einem Buch über in Vergessenheit geratene Cocktails. Zuvor hatte bereits der Barkeeper Dale DeGroff den Drink in sein Standardwerk The Craft of the Cocktail aufgenommen und kommentiert:<br><br>„At first glance, this unusual cocktail seemed a godawful mix. But over time, I noted that the recipe appeared in some serious cocktail books, so I finally tried it. The taste convinced me never to judge a drink again without tasting it.“<br><br>„Auf den ersten Blick schien dieser ungewöhnliche Cocktail eine scheußliche Mischung zu sein. Aber mit der Zeit bemerkte ich, dass das Rezept in einigen seriösen Cocktailbüchern auftauchte, und probierte es schließlich. Der Geschmack überzeugte mich, nie wieder über einen Drink zu urteilen, ohne ihn probiert zu haben.“ – Dale DeGroff, 2002
Blood and Sand No. 2 (Nautilus)|Shortdrink||Tumbler||2 cl|gereifter Rum|2 cl|Likörwein|2 cl|Kirschlikör|2 cl|Maracujasaft|||||||||||||1|1|0|0|2||0|alles auf Eis shaken; in ein mit Eis gefülltes Glas abseihen; mit Orangenzeste abspritzen und garnieren; Jamaica Rum und Cap Corse Rouge werden empfohlen|normal||||Eine Neuinterpretation von Nautilus des Blood and Sand|
Margerita|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Tokio Iced Tea|Longdrink||Longdrinkglas||1,5 cl|ungereifter Rum|1,5 cl|Gin|1,5 cl|Wodka|1,5 cl|Tequila|1,5 cl|Triple Sec|1,5 cl|Melonenlikör|3 cl|Limettensaft|5 cl|Sprite|||||1|1|1|2|2||0|alles auer Sprite shaken; abseihen; mit Sprite toppen; mit Strohhalm servieren und mit Limettenscheibe garnieren|normal|ein Twist vom Long Island Iced Tea||||Wann, wo und besonders wieso jemand die Cola eines Klassikers mit Sprite und Melonenlikör ausgetauscht hat ist unbekannt. Welcher Barkeeper würde auch mit seinem Namen dafür herhalten wollen? Obwohl schon in den 90er-Jahren bekannt ist die erste schriftliche Erwähnung auf 2007 datiert, in Paul Knorrs 10,000 Drinks: 27 Years' Worth of Cocktails. 
Smoky Phil (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Rosmarino (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Blueberry Mint (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Raspberry Thyme (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
New York Fizz (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Fuerza Agave (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Dirty Old Bastard (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Escobar (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Safran Sour (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Nautilus Mule (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Black Forest (Nautilus)|unsortiert||||||||||||||||||||||||||||||||versteckt|||||
Aviation|||||||||||||||||||||||||||||||||versteckt|||||
Last Word|||||||||||||||||||||||||||||||||versteckt|||||
Mexican Beetroot|Shortdrink||Tumbler||2 cl|Mezcal|2 cl|Portwein|3 cl|Rote Beete-Saft|2 cl|Limettensaft||||||||||||||||||||Da wird noch Habanero drin gefordert|versteckt|||||
=====
Wodka|1
Gin|1
Brandy|1
Angostura Bitter|1
Cachaca|1
Absolut Wodka Zitrone|1
gereifter Rum|1
ungereifter Rum|1
Tequila|1
Cognac|1
Korn|1
Triple Sec|1
Jamaica Rum|1
Peychaud's Bitters|0
Absinth|1
Whisky|1
Overproof Rum|0
Orange Bitter|0
Pernod|1
Navy Rum|1
Mezcal|1
Bitterlikör|1
Prosecco|1
Kaffeelikör|1
Blue Curacao|1
Likör 43|1
Galliano Vanilla|1
Lillet|1
Nocello|1
Creme de Cacao weiß|1
Whiskylikör|1
Pfirsichlikör|1
Creme de Bananes|1
Amaretto|1
Brombeerlikör|1
roter Wermut|1
trockener Wermut|1
Weißwein|1
Pfefferminzlikör|1
Kirschlikör|1
Kräuterlikör|0
Passionsfruchtlikör|1
Falernum|0
Crème de Cassis|1
Melonenlikör|1
Rotwein|1
Lycheelikör|1
Amaro|1
Himbeerlikör|0
Crème de Violette|0
Likörwein|0
Orangensaft|1
Cranberrysaft|1
Tomatensaft|1
Grapefruitsaft|1
Ananassaft|1
Preiselbeersaft|0
Maracujasaft|1
Limettensaft|1
Zitronensaft|1
Apfelsaft|0
Soda|1
Sprite|0
Milch|1
Cola|1
Espresso|1
Tonic Water|0
Ginger Ale|1
Schweppes Wild Berry|0
Bitter Lemon|0
Kaffee|1
Jasmintee|0
Orange|1
Gurke|0
Brombeeren|0
Olive|0
Minze|0
Basilikum|0
Ananas|0
Erdbeeren|0
Cocktailkirschen|0
Himbeeren|0
Kirschen|0
Trauben|0
gefr. Trauben|0
Chili|0
Koriander|0
Zuckersirup|1
Vanillesirup|1
Kokossirup|1
Himbeersirup|1
Ahornsirup|1
Grenadine|1
Zimtsirup|0
Agavendicksaft|0
Tabasco|1
Worcestersauce|1
Pfeffer|1
Salz|1
Sahne|1
weißer Rohrzucker|1
Schokoflocken|1
Kokosnusscreme|1
Honig|1
Zucker|1
Sangrita|1
Cream of Coconut|1
Würfelzucker|1
Honigwasser|1
Eiweiß|1
Salzlösung|0
