# Exported on: 16.08.2024 15:16:16
Zombie|Tiki|Punches|Tiki-Becher|Hurricaneglas|6 cl|gereifter Rum|3 cl|Overproof Rum|1,5 cl|Falernum|1 Spritzer|Angostura Bitter|1 cl|Grapefruitsaft|6 Tropfen|Pernod|1 BL|Grenadine||||||||3|2|1|3||0|Alles auf Eis shaken; in ein Glas mit Crushed Ice gefüllt abseihen; mit Minze dekorieren; statt Pernod gerne Absinth verwenden; optional 0,5 cl Zimtsirup hinzufügen|normal|||||Das  Original-Rezept für den Zombie wurde von seinem Erfinder Don the Beachcomber jahrezehntelang geheimgehalten hatte. Der Mann war schließlich gleichzeitig der Erfinder der Tiki-Bar an sich und im ständigen Wettstreit mit seinem Erzrivalen Trader Vic, dessen Restaurantkette Trader Vics  sogar bis heute existiert – im Gegensatz zu der von Don. Dieser Kleinkrieg zeigte sich vor allem bei den Drinks der beiden legendären Kontrahenten; spätestens als Don die Rechte für den wichtigsten davon – den Mai Tai – an Vic verlor (er vermutete, Vic hätte dreist seinen Q.B. Cooler kopiert), wurde er geradezu paranoid, was seine Rezepte anging.<br><br>So waren die Zutaten in seinen Restaurants teilweise nur mit Nummern versehen. Seine Bartender lernten lediglich wie viel von welcher Nummer in welchen Drink gehörte – was in den jeweiligen Flaschen war, konnten sie bestenfalls erraten. Diese Geheimnistuerei sorgte schlussendlich dafür, dass jahrzehntelang jeder, der außerhalb von Trader Vics Bars einen Zombie anbieten wollte, seine eigene Variante mixen musste/durfte/konnte. Wobei wir ehrlich gesagt nicht glauben, dass die Großraumdiskos unser Jugend den Zombie-Cocktail nach dem Rezept oben gemixt hätten, wenn Sie’s gekannt hätten. “Ja, Grenadine ham wir da … und Bacardi. Das kann ich dir schon zusammenmixen, kommt auf’s Gleiche raus.” Glücklicherweise kennt man das Original inzwischen und es kann in exquisuiten Bars wie der Hollebar bestellt werden. 
Tequila Sunrise (1920er Jahre)|Punches||Longdrinkglas||4,5 cl|Tequila|0,5 cl |Crème de Cassis|1 cl|Grenadine|2 Tropfen|Salzlösung|1,5 cl|Limettensaft||Soda|||||||||1|3|2|1|1||0|Alles bis auf Soda in ein Glas; mit Eis füllen; mit Soda auffüllen; mit Limettenachtel garnieren; die Auswahl des Tequilas wird viel diskutiert. Offiziell empfohlen wird ein weißer, aber manche votieren für einen gelagerten. |normal|Der Vorläufer des Tequila Sunrise||||Dieser Drink hat seine frühsten Wurzeln in den 1920ern: In der Rennbahn von Agua Caliente im Bundesstaat Tijuana wurde damals diese Variante mit Tequila, Grenadine, Zitronenlimonade und Crème de Cassis ausgeschenkt. Während der Prohibition lernten die Besucher aus den USA, die sich hier von der Trockenheit zu Hause erholten, den Drink kennen und verbreiteten ihn nach dem Ende der Prohibition 1933 auch zu Hause.
Painkiller|Punches|Tiki|Tiki-Becher|Hurricaneglas|4,5 cl|Overproof Rum|9 cl|Ananassaft|2 cl|Orangensaft|1,5 cl |Cream of Coconut|||||||||||||1|3|3|0|1||0|Alles auf Eis shaken; in ein Glas mit Eiswürfeln gefüllt abseihen; mit Ananasscheibe oder alternativ Orangenscheibe garnieren; Muskatnuss drüberreiben|normal|Das Schaf im Wolfspelz||||Der berüchtigte Painkiller nahm seinen Anfang in der Soggy Dollar Bar, einer kleinen Bar mit sechs Sitzplätzen an einem langen, weißen Sandstrand in der White Bay auf der Insel Jost Van Dyke in den Britischen Jungferninseln. Da kein Steg vorhanden ist, muss man schwimmen. Natürlich werden dabei die Dollarscheine nass – daher der Name Soggy Dollar Bar. Als das Ganze begann, gehörte die Bar mit ihren vier angrenzenden Hütten einer englischen Dame namens Daphne Henderson. Bootsfahrer, darunter auch der Gründer von Pusser’s Charles Tobias, einem Rumproduzenten, kamen von überall her, um ihren schmackhaften Painkiller zu probieren, für den sie lokale Berühmtheit erlangt hatte.<br><br>Daphne Henderson und Charles Tobias wurden gute Freunde. Doch trotz ihrer Freundschaft und egal, wie sehr er sich bemühte, sie weigerte sich, ihm ihr Geheimrezept für den Painkiller zu verraten. Zwei Jahre vergingen, bis Tobias eines späten Sonntagnachmittags nach einer langen Session des Painkillings es irgendwie schaffte, einen ihrer Drinks durch die Brandung und über die Bordwand in sein Boot zu schmuggeln und schließlich in seine Küche auf Tortola, wo er lebte. Dort machte er sich daran, ihren Geschmack so genau wie möglich mit seinem eigenen Rezept zu kopieren, das er schließlich als „4-1-1“-Verhältnis herausarbeitete – vier Teile Ananas, ein Teil Kokosnusscreme und ein Teil Orangensaft – und fügte Pusser’s Rum nach Belieben hinzu.<br><br>Am folgenden Sonntag kehrte Tobias für einen weiteren Nachmittag mit westindischem Essen, Painkillers und Schwimmen in die Soggy Dollar Bar zurück. Nachdem er sich nach dem Schwimmen das Wasser abgeschüttelt hatte, verkündete Tobias Daphne Henderson, dass er endlich ihr Geheimnis gelüftet habe: „Endlich, Daphne, ich habe das Painkiller™-Rezept, und ich verspreche, es niemandem zu verraten, wenn du mir sagst, dass ich richtig liege“, sagte er. „Wenn du es hast, wofür brauchst du dann noch etwas von mir?“, antwortete sie lächelnd, während sie Tobias weiterhin damit neckte, dass er nicht einmal annähernd herankomme. „Warte und sieh“, sagte er ihr, und nach ein paar Minuten mixte er einen seiner Drinks und begann ihn mit ihrem zu vergleichen. Tobias erkannte einen kleinen Unterschied, fand aber seine Mischung besser, nicht ganz so süß wie ihre, und sagte ihr das auch. Verständlicherweise bestand sie darauf, dass ihrer besser sei und forderte ihn zu einem Wettkampf heraus. Tobias akzeptierte, und die Wette war auf 100 Dollar gesetzt.<br><br>Es waren etwa zehn Gäste an der Bar. Tobias bestellte zwei Runden: eine, die Daphne zubereitete, und eine, die er nach seinem Rezept zubereitete. Sie markierten die Becher und begannen zu testen. Tobias’ Rezept gewann 10 von 10 Geschmackstests! Die Gäste bevorzugten seine Version gegenüber ihrer. Sie behauptete humorvoll, dass Tobias alle irgendwie bestochen habe, um zu gewinnen. Natürlich hatte er das nicht und bestritt ihre Vorwürfe vehement. Tobias nahm die Zahlung der Wette in Form von 40 Painkillers entgegen, die die Menge zur Feier des Anlasses trank.<br><br>Kurz darauf begann Tobias, den Painkiller in den beiden Pusser’s Bars zu promoten, die er damals auf Tortola hatte. Von diesem bescheidenen Anfang an hat sich der Ruhm des Pusser’s Painkiller in den Boots- und Seglergemeinschaften der Karibik und der USA verbreitet und ist heute wahrscheinlich das beliebteste gemixte Rumgetränk unter Seglern in den Westindischen Inseln. Und es verbreitet sich weiterhin in vielen anderen Teilen der Welt. So oder zumindest so ähnlich lautet die Geschichte laut Pusser's. Painkiller ist als Cocktail ein geschützter Begriff und darf ohne den entsprechenden Rum nicht so genannt werden. Gut möglich, dass in der Hollebar nur eine Abwandlung des Painkillers serviert wird... also pppssstttt!
Treacle|Fashioned Twists|Shortdrink|Tumbler||6 cl|gereifter Rum|2 cl|Apfelsaft|1 BL|Ahornsirup|2 Spritzer|Angostura Bitter|||||||||||||1|1|1|0|3||0|alles bis auf Apfelsaft auf Eis rühren; in einen Tumbler mit Eis abseihen; mit Apfelsaft floaten und Orangenzeste garnieren; Die richtige Wahl des Rums ist hier sehr wichtig. Ein Jamaika-Rum ist zu empfehlen, aber alleine vielleicht zu kräftig. Deswegen bietet sich ein Split im Rum an. Bitters sind zwingend zu ergänzen. Die geeignete Auswahl ist noch zu testen. |normal|||||Erfunden hat das Teil in den 80er-Jahren ein Mann namens Dick Bradsell, der auch für so große moderne Klassiker verantwortlich zeichnet wie den Espresso Martini oder den Bramble. 
Tokio Tea|Longdrink||Longdrinkglas||6 cl|Gin|4,5 cl|Lycheelikör|3 cl|Jasmintee||Cola|||||||||||||1|2|1|0|2||0|alles außer Cola auf Eis shaken; in ein Glas mit Eiswürfeln gefüllt abseihen; mit Cola toppen; leicht verrühren; mit Strohhalm servieren|normal|||||
Mint Julep|Bucks und Mules|Klassiker|Kupferbecher|Longdrinkglas|6 cl|Whisky|1 cl|Zuckersirup|18 Blätter|Minze|||||||||||||||1|1|0|0|2||0|Minze (ohne Stiele!) in den Handflächen andrücken und mit den restlichen Zutaten ins Glas geben; verrühren und ca. 5 Minuten ziehen lassen; Minze entfernen, randvoll mit gestoßenem Eis auffüllen und gründlich umrühren; komplett mit Eis auffüllen; mit Strohhalm servieren|normal|||Minze im Becher?|Die Frage, ob die Minze beim Servieren im Julep verbleiben darf oder nicht, erhitzt die Gemüter, seit es den Drink gibt. In Irvin S. Cobb’s Own Recipe Book von 1936 ist zu lesen: „My grandfather always insisted that a man who would let the crushed leaves and the mangled stemlets steep in the finished concoction would put scorpions in a baby’s bed.“ Eine mehr als deutliche Absage an die Minze im fertigen Drink! Der eingangs bereits zitierte Joshua Soule Smith gibt in seinem Text eine ausführliche Anleitung zur Zubereitung:<br><br>„How shall it be? Take from the cold spring some water, pure as angels are; mix it with sugar till it seems like oil. Then take a glass and crush your mint within it with a spoon – crush it around the borders of the glass and leave no place untouched. Then throw the mint away – it is the sacrifice. Fill with cracked ice the glass; pour in the quantity of Bourbon which you want. It trickles slowly through the ice. Let it have time to cool, then pour your sugared water over it. No spoon is needed; no stirring allowed – just let it stand a moment. Then around the brim place sprigs of mint, so that the one who drinks may find the taste and odor at one draft.“<br><br>Auch bei ihm wird die Minze, nachdem sie den Becher aromatisiert hat, „geopfert“ und nicht im fertigen Drink belassen. Und tatsächlich verändern die Blätter, verbleiben sie im Trinkgefäß, den Drink mit der Zeit durchaus nachteilig: Der Julep wird dann, sofern er nicht schnell getrunken wird, bitter und bekommt einen unangenehm krautigen Beigeschmack.|Der Mint Julep steht zusammen mit dem Punch am Beginn der neuzeitlichen Historie gemischter Drinks. Der Minz-Klassiker ist abseits der Barszene aber immer noch vergessen. Tatsächlich ist er nach wie vor „vergessener“, als dies bei vielen seiner jüngeren Verwandten der Fall ist. Dabei kann er weit mehr als die bloße Kombination von Minze und Whiskey.<br><br> „Then comes the zenith of man’s pleasure. Then comes the julep – the mint julep. Who has not tasted one has lived in vain. The honey of Hymettus brought no such solace to the soul; the nectar of the Gods is tame beside it. It is the very dream of drinks, the vision of sweet quaffings.“ So lauten die ersten Sätze eines wunderbaren Stückes Prosa über den Mint Julep, das in den 1880er Jahren in der Zeitung The Lexington Herald in Kentucky veröffentlicht wurde und in welchem sein Autor Joshua Soule Smith diesen Klassiker hymnisch besingt. Obwohl die Kategorie „Julep“ bereits in den frühesten Barbüchern einen festen Platz für sich beansprucht, führt der Drink heute in den meisten Bars jedoch ein Schattendasein. In den wenigsten Trinkstätten findet er sich auf der Karte oder wird in größeren Mengen verkauft. Zeit, ihn wiederzubeleben!<br><br>Beginnen wir mit ein wenig Etymologie und Geschichte: Die Ursprünge seines Namens liegen weit zurück: Der Begriff Julep leitet sich ab vom persischen Wort Gul-ab, was soviel wie „Rosenwasser“ bedeutet. Aber inwiefern hat Rosenwasser etwas mit dem Julep zu tun, wie wir ihn heute kennen? Harry Schraemli bemerkte dazu Anfang des 20. Jahrhunderts in Das große Lehrbuch der Bar: „Als ältestes gemischtes Getränk, das in die Kategorie der sogenannten ‚American-Drinks‘ fällt, betrachte ich den ‚Julep’. In einem Kochbuche aus dem Jahre 1540 finde ich ihn bereits erwähnt.“ Leider nennt Schraemli nicht den Namen des Kochbuchs. Es ist jedoch anzunehmen, dass es sich bei dem von ihm entdeckten Getränk eher um ein alkoholfreies Erfrischungsgetränk denn um einen „richtigen“ Drink handelt. Der Pseudonym-Autor Alchemyst vom mehr als lesenswerten Trinklaune-Blog führt eine weitere, nur unwesentlich jüngere Referenz ins Feld: Im ältesten gedruckten Arzneibuch aus Deutschland, im Dispensatorium des Valerius Cordus aus dem Jahre 1546 ist ein Ivleb Rosatvm zu finden. Das Rezept lautet: Aquæ rosarum, Sacchari clarificati, Fiat cum diligētia secundum artem. Frei übersetzt: „Wasserrosen (bzw. Rosenwasser), klarer Zucker; lass es sorgfältig entstehen, nach den Regeln der Kunst.“ Der Julep in seiner ursprünglichen Form, wie er in Koch- und Arzneibüchern Nennung fand, hatte also zunächst anscheinend mehrere Funktionen. Einerseits eine medizinische, wenn die Einnahme bitterer Medizin durch Beimischung von Rosenwasser und Zucker schmackhafter und somit erträglicher gemacht wurde. Andererseits diente er auch als eine Art Limonade, die zur Kühlung und Kräftigung, wahrscheinlich mit Wasser verlängert, getrunken wurde. Neben Rosenwasser fanden jedoch auch andere Zusätze, wie beispielsweise Veilchenessenz, Verwendung. Die Vermutung liegt daher nahe, dass auch Minze zum Aromatisieren von Wasser genutzt wurde – und genau darin die Verbindung zum „modernen“ Julep liegen könnte. Die Verbindung von Minze, Zucker und einem Destillat ist aller Wahrscheinlichkeit nach eine originär amerikanische Erfindung, die erst zwei Jahrhunderte später das Licht der Welt erblickte.<br><br>Für diese These sprechen auch die Recherchen des Cocktailhistorikers David Wondrich. Er kennt zwei frühe Hinweise auf den Julep als amerikanischen recreational drink. Die beiden Quellen, auf die er sich bezieht, stammen aus der Zeit um 1770. Auch für ihn handelt es sich aufgrund dessen um den „first true American drink“. Vieles weist in Wondrichs Augen darauf hin, dass der Drink in seiner heute noch bekannten Form zuerst in Virginia zubereitet wurde. Ein Beleg für diese These mag die Bemerkung eines englischen Seemanns namens John Davies sein, der in seinem 1803 erschienenen Buch Travel of Four Years and a Half in the United States den Julep als „a dram of spirituous liquor that has mint steeped in it, taken by Virginians of a morning” beschreibt. Wondrich nimmt an, der Bartender Orsamus Willard, der im City Hotel in New York arbeitete, sei schließlich derjenige gewesen, der die Zugabe von Eis im Julep populär machte. Und eben dort beginnt die Geschichte des Mint Juleps erst richtig: Die flächendeckende Verfügbarkeit von Eis nahm 1806 mit einem Mann namens Frederic Tudor ihren Anfang. Dieser hatte die revolutionäre Idee, mit gefrorenem Wasser Geld zu verdienen. Mitte der 1820er Jahre erfand Tudors Freund Nathaniel Jarvis Wyeth den Eispflug, der es ermöglichte, massive Eisblöcke aus zugefrorenen Seen zu schneiden und anschließend zu verschiffen. Der Eishandel wuchs, und so wurde es auch den Bewohnern der heißen Südstaaten möglich, gekühlte Drinks zu genießen.<br><br>Joshua Soule Smith nennt Bourbon als Basis. Historisch gesehen variierte die Spirituose allerdings mehrfach. Zu Beginn des 18. Jahrhunderts handelte es sich laut Wondrich um einen Rum-Drink. Während des Amerikanischen Unabhängigkeitskrieges, der von 1775 bis 1783 wütete, wurde der Mint Julep wohl zum ersten Mal mit Whiskey zubereitet. Als der Reichtum des Landes stieg, wurde für ihn bis zum Sezessionskrieg (1861 bis 1865) am liebsten Brandy – vermutlich in erster Linie Cognac aus dem verbündeten Frankreich – verwendet. Danach und bis heute war American Whiskey dann wieder die erste Wahl. Man sieht jedoch: Es muss nicht immer Bourbon sein! Auch Jerry Thomas nennt in seinem Bar-Tender‘s Guide bereits fünf verschiedene Julep-Rezepte: mit Cognac, Brandy, Gin, Whiskey und Schaumwein. Den damals schon hohen Stellenwert der Drink-Gattung „Julep“ unterstreicht die Tatsache, dass in Thomas’ Buch sogar die Illustration eines Juleps zu finden ist. Jeffrey Morgenthaler wiederum interpretiert den Mint Julep wie einen Old Fashioned, bei dem die Minze die Position der Bitters einnimmt. Kein falscher Gedanke, denn generell lässt sich sagen: Wie der Old Fashioned funktioniert auch der Mint Julep mit jeder fassgelagerten Spirituose. Aber auch Gin oder Genever sind hervorragende Optionen. Beim Blick in die Literatur finden sich weitere reizvolle Varianten: Klaus St. Rainer aus der Goldenen Bar in München servierte früher gerne einen Ardbeg Julep, den er mit Lavendelblüten anstelle eines Minzbouquets als Garnitur serviert. Im 1896 erschienenen Buch Bariana von Louis Fouquet findet sich ein Mint Julep mit Cognac und Chartreuse jaune, der zusätzlich mit einigen Dashes gelagertem Rhum Agricole verfeinert wird. Eine weitere empfehlenswerte Spielart wäre der Prescription Julep, bestehend aus Cognac und Rye zu gleichen Teilen und einem kleinen Supplement Jamaica Rum.
Sangria|Fruchtig|Punches|Weinglas||1,5 cl|Brandy|1,5 cl|Triple Sec|9 cl|Rotwein|3 cl|Orangensaft|1 cl|Limettensaft|0,5 cl|Zuckersirup|0,5 cl|Zimtsirup|2 cl|Soda|||||3|2|2|0|1||0|alles auf Eis zusammenpampen; Orangenscheiben, Limettenscheiben und Minze als Garnitur möglich|normal|||||Sangría (spanisch sangre = Blut) wird oft in Kaltkaraffen gereicht und manchmal auf mit Wasser verdünnt oder in anderweitigen Variationen getrunken. Besondere Bekanntheit erlangte das Getränk durchs Eimersaufen auf Mallorca. 
Jungle Bird|Fruchtig||Tumbler||4,5 cl|gereifter Rum|2 cl|Bitterlikör|4,5 cl|Ananassaft|1,5 cl|Limettensaft|1,5 cl|Zuckersirup|||||||||||1|3|2|1|1||1|alles auf Eis shaken; Dirty Jump!; vorzugsweise dunklen Zuckersirup und Jamaica Rum oder sonst Spiced Rum verwenden; mit drei Blättern und einer Cocktailkirsche servieren, wobei die drei Blätter den Schnabel darstellen sollen|normal|||||Der Jungle Bird entsteht 1978, als Tiki nirgendwo ein Thema ist. Die 50er sind lange vorbei, Rum trinkt man gefälligst mit Cola. Aber als das Hilton Hotel in Kuala Lumpur eröffnet, kramt Bar Manager Jeffrey Ong olle Tiki-Kamellen hervor und ergänzt sie um den damals schon allgegenwärtigen Campari – eine seltsam anmutende und in dieser Popularität einzigartige Kombi. Der Drink wird zum Hit. Im Hotel und dem umliegenden Kuala Lumpur. Darüber hinaus interessiert sich kaum jemand für den tropischen Vogel, Tiki kommt erst Anfang der 90er zurück – in der zweiten Tiki-Welle, die sich Gerüchten zu Folge aber mehr um Hawaiihemden und Bastverkleidete Theken dreht als um gute Rum-Drinks.<br><br>1989, zu Beginn dieser Welle, veröffentlicht John H. Poister in seinem„New American Bartender’s Guide“ den Cocktail, wo ihn der ungekrönte König der dritten, endlich wieder Cocktail-orientierten, Tiki-Welle Jeff Beachbum Berry ausgräbt. Anfang der 2000er wird der Drink endlich wieder weltweit populär, kaum eine Tiki-Bar kommt ohne ihn aus. Genau wegen des Camparis trifft dieser kräftige Rum-Drink nämlich den Nerv der Zeit – Tiki Wave No. 3 fällt zufällig genau mit der noch immer aktiven Bar-Renaissance zusammen, in der Amari der heiße Scheiß sind. Vor allem aber trifft das Teil unseren Nerv.
Death in the Afternoon|Shortdrink||Coupette||1 cl|Absinth|4,5 cl|Prosecco|0,5 cl|Zuckersirup|0,5 cl|Limettensaft|||||||||||||1|1|0|0|3||0|alles bis auf Prosecco shaken; auf ein mit Eis gefülltes Glas abseihen; keine Garnitur|normal|||Der Louche-Effekt|Als Louche-Effekt bezeichnet man die milchige Eintrübung von Anis-Spirituosen, wenn sie mit Wasser gemischt oder stark gekühlt werden. Anis enthält ätherische Öle, welche schlecht oder gar nicht wasserlöslich sind. In der Mischung mit Wasser bilden die Öle des Anis unzählige winzige Tropfen, welche das Getränk milchig und trübe aussehen lassen. Auch bei niedrigen Temperaturen schlägt der Louche-Effekt eiskalt zu: Die ätherischen Öle lösen sich schlechter als bei Zimmertemperatur und der Ouzo, Raki oder Sambuca werden milchig. Der Begriff Louche ist übrigens Französisch und bedeutet übersetzt so viel wie verschleiert, trübe oder undurchsichtig. Der Begriff passt also ziemlich gut für das, was da im Glas passiert.<br><br>Viele Genießer sind überzeugt davon: Der Louche-Effekt kann auch bei der Beurteilung der Qualität eines Anis-Destillats helfen. Und es stimmt: Je trüber sich ein Ouzo oder Raki im Glas färbt, desto höher ist der Anisgehalt. Insbesondere günstige Sorten enthalten viel neutralen Alkohol und weniger des (im Vergleich teureren) Rohstoffs Anis oder Sternanis. Doch diese Unterschiede in der Qualität würde man auch bei der geschmacklichen Verkostung im Mund bemerken. Der Louche-Effekt dient in diesem Sinne als erster Anhaltspunkt, sollte aber unbedingt im Tasting überprüft werden. Denn letztens Endes sagt ein besonders hoher Anis-Gehalt im Ouzo, Raki oder Pastis noch nicht unbedingt aus, dass diese Spirituose einem persönlich am besten schmeckt.|„The chances are that the first bullfight any spectator attends may not be a good one artistically, for that to happen there must be good bullfighters and good bulls; artistic bullfighters and poor bulls do not make interesting fights, for the bullfighter who has ability to do extraordinary things with the bull which are capable of producing the intensest degree of emotion in the spectator but will not attempt them with a bull which he cannot depend on to charge …“ – Ernest Hemingway, „Death in the Afternoon“.<br><br>Sie haben es erkannt, es geht um den Stierkampf. Das ist ja eine über jahrhundertelang bejubelte Tradition hauptsächlich südeuropäischer, ehemaliger Königshäuser. Etwas Feudal-Anachronistisches, ein zweifelhaftes Überbleibsel vergangener Tage, häufig mit dem Stempel Kulturgut versehen. Nicht zuletzt aber hat er – der populäre „Volkssport“ – eine ganz eigene Moral, die man nur ungern mit dem Begriff Kulturethik verzieren möchte. Denn im eigentlichen Sinne ist der Stierkampf vor allem ein ungleicher. David gegen Goliath, aber auch brachial gegen elegant. Nun sind Gegensätze per se nichts Verwerfliches. Im Zusammenspiel können sie sogar sehr gut funktionieren – halten wir uns nur vor Augen, welche Vielfalt an unterschiedlichen Perspektiven und Ansätzen sie mitbringen. Wenn sie denn einander auf Augenhöhe begegnen. Beim „Death in the Afternoon“ geht es um den Tod. Der Cocktail gilt als einer der Lieblingsdrinks von Ernest Hemingway und wurde durch den Autor selbst initiiert, 1935 im Cocktailbuch „So Red the Nose or Breath in the Afternoon“ – und betrachtet man die Rezeptur, muss sich fragen, um wessen Tod es hier geht. Den des dahinscheidenden Stiers oder jenen des Trinkenden, der über gleichnamigem Drink stolpert.<br><br>Tatsächlich ist das Rezept des Death in the Afternoon vor allem minimalistisch. Lediglich Absinth und Champagner werden hier als Zutaten für den Drink aufgezählt. Genießt man ihn nach Serviervorschlag Hemingways, dann gilt folgender Grundsatz: „Pour one jigger absinthe into a Champagne glass. Add iced Champagne until it attains the proper opalescent milkiness. Drink three to five of these slowly.“ Bekannterweise war Hemingway dem Alkohol sehr zugetan. So sehr, dass er diesen hochprozentigen Cocktail drei bis fünfmal trinken wollen würde. Das können wir nicht empfehlen. Fernab der gesundheitlichen Risiken erscheint es nahezu dekadent, einen Eleganz und auch Knappheit proklamierenden Drink derart maßlos zu konsumieren. Hemingway leidete seinerzeit an Diabetes. Ob er unter anderen Umständen dem Drink eine süßende Komponente hinzugefügt hätte, lässt sich bestenfalls nur erahnen. <br><br>Traut man sich das besondere Erlebnis zu, so gibt es zwei gute Nachrichten. Die Fülle an unterschiedlichen Absinthsorten in Europa erlaubt Variation und ein Ausbalancieren des Aromas. Verschiedene Champagnerqualitäten fügen sich hier nahtlos an. Gleichzeitig erlaubt der Drink, sich an ihn heran zu testen. So nimmt man statt einem Jigger Absinth vielleicht nur einen halben oder verdünnt den Drink mit ein bis zwei Dashes Zuckersirup. Der Death in the Afternoon ist jedenfalls ein mit aller Vorsicht zu genießender Drink, eine bildhafte Hommage an seinen Erfinder, dekadent und prätentiös verkleidet und doch ein Cocktail, der aufgrund der zu erreichenden Aromenvielfalt das Potential hat, auf Barkarten Erwähnung zu finden. Doch bitte nicht unbedingt am Nachmittag!
Lonely Penguin|Tiki|Fruchtig|Hurricaneglas||4,5 cl|Whisky|1,5 cl|Brombeerlikör|2 cl|Cream of Coconut|2 cl|Zitronensaft|1 cl|Zuckersirup|2 Spritzer|Angostura Bitter|||||||||1|3|2|1|1||0|alles auf Eis shaken; in ein mit Crushed Ice gefülltes Glas abseihen; mit Crushed Ice auffüllen; Pinguin basteln! Ananasblätter oben knicken und als Flügel nutzen, Viertel Orangenscheibe als Schnabel und zwei Cocktailkirschen mit Spieß als Augen befestigen|normal||||Nicht jeder Cocktail bedarf einer großartigen Historie um genossen werden zu dürfen. Dieser macht einfach nur Spaß. Erfinder ist der Barkeeper und Youtuber Anders Erickson. |
Paper Plane|Aperitif||Coupette||2 cl|Whisky|2 cl|Amaro|2 cl|Bitterlikör|2 cl|Zitronensaft|||||||||||||1|0|0|2|2||3|auf Eis shaken; auf ein gekühltes Glas ohne Eis abseihen|normal|||||Der Paper Plane ist neben dem Penicillin Cocktail wohl der zweite große, moderne Klassiker aus der Hand von Sam Ross. Ja, das Thema der Modern Classics bleibt hängen. Denn welcher Barmann oder Barfrau will sich nicht mit einer Eigenkreation verewigen, und welcher Gast von Welt will nicht zeitgenössisch und trotzdem stilsicher trinken? Klassischen Klassikern, wenn man sie denn so nennen darf, haftet etwas Solides an, das vielen in der Cocktailschale ausgetragenen Materialschlachten abgeht. Muss man Sherry mit Austernblättern infundieren, Kondensmilch mit Earl Grey mischen und Erdnussbutter in seinen Whisky machen? Natürlich haben solche Kreationen ihren Reiz und ihre Berechtigung; heute aber geht es um weniger.<br><br>Bei einem Cocktail-Klassiker geht es um dreierlei: Mit wenigen Zutaten einen guten Drink zu zaubern, und dies gleichzeitig mit Zutaten zu tun, die man leicht findet, wobei man das Rezept so auslegt, dass sich damit spielen lässt. Ein Manhattan trägt in sich Dutzend weitere Ideen: Durch Scotch wird er zum Rob Roy, mit Bénédictine zum Bobby Burns, mit Fernet zum Toronto, mit Gin dann zum Hanky Panky. Solch flexible Rezepte lassen sich einen ganzen Abend lang durchexerzieren, ohne langweilig zu werden. Interessant für solche Rezepte sind Amari, welche sich massiv im Aromenprofil unterscheiden können, sich in Cocktails aber trotzdem austauschen lassen, ohne die Balance zu zerstören. Tatsächlich bietet es sich – um mit einem Amaro auf Tuchfühlung zu gehen – an, ihn in einem Negroni zu verarbeiten.<br><br>Ein solcher moderner Klassiker, der viel Raum zum Spielen lässt, bedient sich gleich zweier Amari: der Paper Plane. Eine kleine Internet-Sensation, die sich der amerikanische Barmann Sam Ross 2007 in New York hat einfallen lassen, aber in Europa zumindest zu Beginn wenig Beachtung gefunden hat. Obwohl sie eine wichtige, nützliche Position einnimmt im Repertoire des Bartenders: Wie viele frische, leichte Aperitif-Cocktails mit Bourbon fallen Ihnen denn ein?<br><br>Man liest auf verschiedenen Blogs, wie ein Kollege von Sam Ross dessen Entwicklung mit folgendem Kompliment bedachte: “Congratulations! You just invented grapefruit juice”. (Ein Zusatz, der bereits auch für den Jasmine Cocktail Anwendung findet, Anm.) Das ist bemerkenswert für ein Rezept, das lediglich Bourbon, Aperol, einen weiteren Amaro und Zitronensaft mischt. Die Grapefruit-Note ist aber markant, und stammt wohl aus der Mischung von Aperol und Zitronensaft. Grapefruit und Bourbon verstehen sich nicht immer gut, im Paper Plane aber schon.<br><br>Und damit geht es schon los mit dem Spiel. Der Zitronensaft lässt sich gut durch Grapefruit-Saft ersetzen – was sich dann als Drink Esprit d’Escalier nennt. Oder man aromatisiert das Papierflugzeug mit einer Grapefruit-Zeste. (Viele Barkräfte mögen es ja, die im Bastelunterricht verlebte Zeit genau an dieser Stelle nachzuholen, indem sie Zesten kunstvoll zurecht schnipseln: Hier würde sich die Motivwahl einfach gestalten.) Es muss auch nicht Aperol sein, Campari macht hier ebenso eine gute Figur. Beim Bourbon empfiehlt sich jedoch ein leichteres Kaliber wie beispielsweise Bulleit, das sich bei der Zitrus-Party einfügen kann.<br><br>Der Name stammt laut Sam Ross von einem Track von M.I.A., der diesen Sommer bei ihm auf Wiederholung lief. Die Hollebar empfiehlt Song und Drink im gleichen Atemzug zu genießen.  
